0.861,0.576,0.187,0.269,0.999,0.506,0.778,100.25,48.125,27.125,32,22,28,23,23,20,11,23,47.146,28.515,5.336,12.087,46.495,19.712,24.381,1334,548.88,262.28,174.53,160.53,136.15,126.71,186.47,94.355,100.9,108.71,0.00084875,0.0027018,0.0059062,0.0026589,0.0035494,0.0095325,0.028451,1108.3,223.33,87.882,46.07,45.676,39.32,27.097,34.775,11.961,14.841,29.114,0.82763,0.50291,0.12069,0.21813,0.81784,0.35911,0.45925,40.454,17.667,9.497,6.783,6.7849,6.3011,5.2552,5.9366,3.5164,3.9254,5.4302,25.554,13.654,0.718,7.722,23.885,8.358,17.16,571.62,277.19,250.82,130,194,106,40,53,87,91,74
0.862,0.575,0.117,0.217,0.922,0.393,0.612,51.625,55.938,16.812,35,17,13,11,19,5,16,18,37.36,21.219,2.678,8.857,36.484,13.428,21.738,566.37,703.19,178.37,167.2,103.5,97.784,68.044,117.34,71,68.156,94.171,0.00038008,0.0011963,0.00039477,0.00028347,0.0015577,0.0011849,0.0066205,410.61,459.67,66.75,71.164,22.905,20.193,12.245,26.719,2.845,11.364,16.345,0.84931,0.48346,0.063955,0.20198,0.8301,0.30707,0.50055,23.802,26.545,8.2153,8.4388,4.839,4.537,3.5553,5.1756,1.8573,3.4381,4.1122,25.784,13.876,1.541,6.339,24.298,8.578,15.939,58.375,135.69,161,149,100,79,58,57,33,94,77
0.834,0.532,0.042,0.276,0.956,0.401,0.53,24.875,48.25,27,17,19,15,8,10,12,15,19,35.859,22.694,0.939,11.526,37.999,9.649,18.148,328.22,371.86,295.48,143.91,140.58,139.61,74.047,95.625,104,128.03,119.86,5.1325e-05,0.00012306,0.00032465,0.00010693,0.0030753,0.0056334,0.0035356,159.78,329.79,147.6,48.08,29.004,27.07,10.247,11.712,8.9825,20.405,32.612,0.81501,0.51589,0.027798,0.26215,0.86535,0.23151,0.41662,12.549,19.407,12.062,6.9116,5.4658,5.2599,3.274,3.5074,3.1721,4.5541,5.7527,24.443,15.423,0.484,8.004,25.482,7.291,12.548,304.37,553.69,377.44,144,102,110,77,88,48,87,136
0.859,0.521,0.12,0.287,0.868,0.564,0.609,24,29.25,42.938,24,31,21,9,7,6,12,32,47.755,26.864,4.103,14.934,44.017,20.56,28.356,327.9,408.63,522.88,179.74,295.31,174.77,81.361,83,94,89,153.24,0.00044491,0.00059925,0.00085237,0.00023279,0.001753,0.0066091,0.0054173,91.194,97.95,339.91,41.436,97.633,44.053,7.004,4.5537,3.9866,16.12,51.91,0.83807,0.47192,0.077582,0.26244,0.77334,0.36959,0.50279,10.817,12.15,18.88,6.4407,9.872,6.6807,2.729,2.2459,2.1521,4.0728,7.2475,25.662,13.548,1.422,7.472,23.494,8.98,16.477,80.815,150.25,179.75,139,342,170,54,33,43,88,94
0.848,0.586,0.145,0.147,1.002,0.397,0.533,68.438,45.25,30.188,51,24,31,17,19,22,24,62,35.432,23.447,2.512,5.577,38.679,10.007,15.295,875.75,521.84,356.48,254.78,189.84,125.98,95.093,155.55,114.64,146.47,288.32,0.00038886,0.0006303,0.0022796,0.00014479,0.0020324,0.0075929,0.010246,884.85,497.75,123.61,114.6,59.814,42.502,19.808,38.961,35.894,48.111,211.26,0.82423,0.54584,0.075095,0.13024,0.90061,0.24814,0.3695,31.378,22.775,13.74,10.798,7.8131,6.5356,4.4905,6.2757,6.0119,6.9701,14.501,25.071,15.927,0.874,4.063,26.836,5.84,12.407,688.81,510.44,233.19,217,175,81,59,50,115,169,221
0.868,0.656,0.104,0.219,1.025,0.42,0.66,50.375,79.125,51,36,29,17,7,10,15,14,40,41.003,30.415,4.3,7.418,46.422,13.89,13.162,932.48,1150.5,606.82,207.97,162.84,128.21,69.823,77,95.207,123.15,245.85,0.0017068,0.0049048,0.00051167,0.0020445,0.0039309,0.0076253,0.036389,455.67,748.95,247.7,88.295,47.855,27.004,9.9259,11.104,13.231,24.393,137.56,0.78958,0.589,0.085673,0.14952,0.89489,0.28077,0.31584,27.071,34.721,19.471,9.3551,6.9215,5.2095,3.1914,3.3925,3.6717,4.961,11.677,24.43,16.265,2.347,5.187,25.718,8.887,10.892,900.5,1073.9,347.31,118,125,105,71,104,107,121,173
0.86,0.519,0.012,0.246,0.902,0.248,0.561,8.375,31.5,10.312,37,27,13,11,16,5,11,12,42.315,23.857,0.29272,11.736,41.503,10.966,24.843,53.498,460.12,158.69,219.37,158.98,119.47,83.465,128.53,71,92.32,105,0.00014005,0.00070196,6.049e-05,0.00013816,0.0017174,0.00024418,0.0029286,5.5062,79.526,12.433,70.011,55.8,21.269,12.752,23.984,3.5272,11.292,11.528,0.84638,0.47786,0.0077006,0.23501,0.83107,0.21986,0.49974,2.5575,12.752,4.7177,8.4189,7.5083,4.6844,3.634,4.9464,1.9836,3.4465,3.519,25.65,13.729,0.179,7.302,24.057,6.842,16.038,40.811,286.19,84.25,127,188,118,51,36,36,71,63
0.876,0.48,0.017,0.275,0.88,0.335,0.655,26.625,44.75,25.375,13,33,16,8,23,16,14,40,48.855,25.173,0.43219,15.011,44.464,12.554,32.026,209.11,347.75,340.86,127.43,199.84,125.35,99,88.657,82,85,276.68,0.00016949,0.00054545,0.00011471,4.3768e-05,0.0021,0.0017803,0.0034197,67.52,189.2,114.19,27.824,65.957,31.394,8.0566,15.562,10.522,12.198,93.367,0.8572,0.44224,0.011159,0.26343,0.78139,0.22418,0.56484,8.2466,14.936,10.609,5.2866,8.1251,5.6546,2.9522,3.9924,3.3062,3.5538,9.6481,26.037,12.674,0.351,7.821,22.988,5.859,18.134,90.81,337.44,143.38,93,156,114,67,68,58,42,91
0.778,0.61,0.203,0.165,1.012,0.548,0.239,22.188,27.062,31.75,18,21,17,14,24,8,21,32,30.689,23.809,7.515,5.834,35.065,17.93,6.844,247.66,165.29,234.03,149.73,143.82,100.4,88.869,195.25,58,104.45,207.02,5.0025e-05,7.7615e-05,0.00014714,0.00016357,0.0019661,0.0016556,0.001613,123.55,110.6,142.66,41.311,43.195,30.447,29.322,85.123,6.1643,31.734,84.133,0.76726,0.59529,0.18826,0.1464,0.87772,0.45005,0.17564,11.934,10.412,11.794,6.4378,6.626,5.5319,5.4119,9.1894,2.5648,5.6398,9.117,23.061,17.831,5.507,4.408,26.441,13.287,5.306,329.56,244.88,170.69,151,152,106,118,208,58,129,237
0.876,0.633,0.079,0.256,0.991,0.479,0.675,66.688,93.312,36.188,65,28,14,14,17,10,21,19,53.284,29.708,2.203,14.61,50.389,16.973,31.941,825.88,1408.4,373.51,305.36,193.19,111,91,90.514,85.882,119,148,0.0011793,0.0045002,0.00046948,0.0011833,0.0048657,0.0063935,0.023162,470.54,759.7,189.3,154.83,44.706,19.121,12.256,16.524,7.7269,19.822,22.814,0.84646,0.47623,0.041046,0.2344,0.80281,0.28085,0.529,25.198,35.319,14.563,12.446,6.7249,4.44,3.5579,4.0929,2.8325,4.5298,4.8942,26.013,12.818,0.844,7.631,22.754,7.902,17.714,113.32,331.12,66.376,422,215,68,53,35,51,86,131
0.858,0.601,0.05,0.296,1.042,0.391,0.617,20.938,67.125,28.812,24,17,19,9,15,6,10,22,51.323,32.122,0.7584,16.538,53.524,15.783,26.684,273.55,1112.6,426.88,157.07,120.66,134.89,120,126,112,90,124.61,0.0013132,0.0049903,0.00035096,0.00080554,0.0075821,0.002583,0.024012,67.014,430.01,82.48,34.009,20.063,26.793,7.9589,13.395,3.6119,8.7485,32.613,0.81544,0.51467,0.0195,0.26401,0.85397,0.25555,0.45059,8.6553,27.112,11.273,5.8832,4.5269,5.2419,2.9498,3.7655,2.0697,3.0223,5.729,25.478,13.255,0.243,8.648,23.193,7.792,17.151,104.81,425.88,167.56,96,64,58,37,67,54,66,74
0.848,0.498,0.036,0.293,0.893,0.286,0.588,13.625,43.75,17.688,9,11,15,8,9,8,15,16,49.817,28.635,1.623,17.123,49.809,13.145,29.756,140.29,369.84,159.21,87,103,116,89,98,104,108.68,115.24,0.00013149,0.00033239,5.2862e-05,1.441e-05,0.00097274,0.0010882,0.0023632,24.781,185.74,40.563,10.39,15.898,20.419,7.0335,8.037,4.299,18.011,20.478,0.83036,0.47759,0.027994,0.28541,0.83073,0.22151,0.49827,5.0879,14.717,6.423,3.2861,4.0571,4.5966,2.7371,2.932,2.2288,4.303,4.5843,25.178,13.898,0.679,8.484,24.386,6.858,15.927,153.19,452.81,145.88,69,116,113,65,45,42,76,65
0.846,0.531,0.101,0.227,1.049,0.375,0.49,66.375,26.375,53.312,17,20,23,11,20,7,15,20,41.922,25.748,4.02,7.748,43.47,14.44,19.727,777.9,242.4,613.21,111.61,188.83,177.3,90.832,93.287,81,83.22,163.98,2.7435e-05,0.00013555,0.00022792,0.00083371,0.0051464,0.0023545,0.0021804,616.05,111.59,546.35,29.623,49.024,48.948,15.572,16.681,4.2962,12.782,37.416,0.83846,0.51509,0.081777,0.15757,0.8723,0.29277,0.39724,25.913,10.614,23.144,5.4288,6.9743,6.9885,4.0012,4.1277,2.1999,3.6355,6.1268,25.242,15.247,2.466,4.796,25.631,8.967,11.787,682.43,205.75,390,136,157,127,85,88,44,74,159
0.861,0.474,0.041,0.253,0.858,0.311,0.583,7.75,24.5,19.312,18,10,10,18,28,5,12,11,43.72,23.022,1.778,12.442,40.014,14.007,27.873,88.861,208.56,161.81,114.26,77.092,93,80,108,85,76,78,1.0034e-05,0.00014253,5.1921e-05,0.00011056,0.00080041,0.00049971,0.00050801,12.197,45.614,42.252,32.66,12.179,8.4092,11.051,18.701,2.0682,8.0226,9.8299,0.85726,0.45157,0.035585,0.24418,0.78509,0.27554,0.54698,3.5567,7.8386,7.1757,5.6982,3.5384,3.0315,3.4029,4.4362,1.6643,2.9189,3.2156,25.779,13.302,1.189,7.528,23.012,8.556,16.803,50.185,68.811,62.185,70,83,54,36,34,34,74,68
0.819,0.56,0.012,0.278,0.939,0.35,0.504,14.625,25.688,12.25,25,28,27,12,15,6,15,32,28.158,18.679,0.285,9.061,30.518,9.825,13.433,180.01,302.13,81.041,196,133.29,174.57,102.64,108.64,46.29,124.45,180.07,0.00010502,0.00044116,5.8319e-06,0.0001314,0.0011707,0.00098833,0.0035554,45.602,86.892,26.733,98.93,61.99,61.357,29.835,41.105,6.3378,33.662,83.272,0.80458,0.53409,0.0084836,0.25913,0.87259,0.28242,0.38827,8.3085,12.607,5.4494,9.9666,7.8413,7.8058,5.534,6.4075,2.5522,5.7843,9.0852,24.194,15.896,0.237,7.821,26.117,8.483,11.807,216.37,349,126.62,244,152,155,131,181,71,138,202
0.83,0.486,0.01,0.315,0.845,0.309,0.539,6,11.688,5.125,17,20,11,5,5,5,17,10,38.737,22.159,0.282,14.724,37.744,13.237,23.868,42.388,148.31,34.836,110.77,152.46,98,83,75,73,87.966,73.253,2.1984e-05,9.1863e-05,2.6957e-06,4.8131e-06,0.00032693,0.00014919,0.0005528,3.2291,19.479,3.4655,26.644,38.939,18.804,3.698,2.5732,2.5837,16.309,10.668,0.8242,0.47156,0.006216,0.31328,0.80326,0.2819,0.50836,1.8234,5.3873,1.8426,5.1617,6.2564,4.4286,2.0923,1.7699,1.7642,4.1082,3.3228,24.821,13.947,0.148,9.445,23.815,8.399,15.649,38.125,109.13,31.874,92,119,87,47,47,41,100,62
0.852,0.557,0.054,0.284,0.97,0.328,0.654,55.5,49.375,38.875,41,20,28,18,22,19,17,13,56.544,34.973,1.9,13.192,58.509,15.88,28.522,875.06,552.38,751.5,342.27,194.34,149.83,119.88,238.53,115.64,135.29,131.27,0.00012491,0.0013928,0.00059543,0.0033873,0.0050374,0.002339,0.009445,317.25,278.4,176.96,145.93,34.491,30.466,17.588,42.678,16.421,19.064,16.743,0.8316,0.51564,0.036978,0.20242,0.86331,0.23841,0.43039,21.867,16.957,17.219,12.042,5.8788,5.5531,4.2351,6.5255,4.0747,4.3849,4.1205,25.222,14.313,0.583,7.535,24.461,7.39,15.059,696.94,481.69,378.06,149,127,164,101,145,66,72,78
0.844,0.681,0.044,0.272,1.041,0.438,0.701,56.188,84.75,30.062,22,17,21,17,22,14,11,28,39.039,26.82,1.1016,11.342,43.05,12.371,17.197,927.69,1352.8,286.7,134.72,121.91,106.64,83,101.48,74.672,82.035,169.88,0.0022431,0.0068463,0.00085493,0.0019547,0.0038191,0.0057023,0.044632,450.33,733.73,100.92,36.508,22.714,27.275,16.433,22.021,10.306,11.93,50.027,0.79809,0.55344,0.031305,0.23557,0.8807,0.2633,0.40853,28.277,38.483,11.155,6.0891,4.8191,5.2685,4.1137,4.749,3.2724,3.5114,7.0834,24.918,14.644,0.642,7.889,25.328,8.194,15.066,684.44,805.56,180.88,88,108,128,92,88,35,48,63
0.829,0.532,0.053,0.327,0.952,0.279,0.547,9.625,45.688,12.938,25,25,11,16,18,5,11,9,41.507,24.755,1.904,16.069,42.481,12.15,24.307,112.94,513,161.31,189,141.28,104,92.58,103.61,65,83,85,0.00017992,0.00089116,5.4947e-05,0.00018747,0.0027142,0.00035498,0.0040231,10.615,184.91,22.765,79.993,37.719,11.382,12.968,15.772,2.6077,8.4521,9.7927,0.81397,0.48629,0.038048,0.31537,0.83456,0.23896,0.48073,3.9129,16.807,5.4069,8.9827,6.231,3.5059,3.6457,4.0314,1.7264,3.0032,3.2216,24.731,13.86,0.965,9.76,23.988,7.275,15.711,63.373,223.88,61.874,182,98,81,50,46,32,50,73
0.823,0.473,0.005,0.342,0.839,0.332,0.554,5.438,17.188,4.062,23,13,9,13,7,4,9,10,33.552,19.039,0.068846,13.881,32.106,12.656,21.418,46.983,132.42,36.347,113.78,84.887,79,54.104,57,60,55.569,82,1.113e-05,5.1288e-05,6.278e-06,1.1202e-05,0.00047767,0.00010802,0.00033664,4.1448,42.522,2.9747,26.357,13.752,7.9863,7.7657,4.2639,2.421,8.8902,10.469,0.81835,0.46442,0.0024792,0.33858,0.78337,0.30885,0.5227,2.0965,6.8368,1.7081,5.1926,3.8127,2.9694,2.8413,2.1668,1.7108,3.0384,3.3677,24.555,13.881,0.051,10.212,23.552,9.211,15.681,53.123,171.88,35.316,78,80,61,35,37,36,60,67
0.837,0.512,0.036,0.333,0.986,0.34,0.703,57.5,48.125,31.25,29,9,13,16,24,16,16,16,34.647,19.507,1.202,13.416,34,10.651,22.226,470.09,292.66,153.46,119.73,68,97,80.023,74,76,72.859,84.698,1.88e-05,0.00020567,0.00017,0.00029893,0.0037177,0.0012441,0.0029928,426.81,279.48,84.064,33.865,10.41,17.037,16.206,19.619,10.603,12.691,15.172,0.82494,0.46467,0.031385,0.31989,0.81176,0.25598,0.53194,23.072,17.171,9.5582,5.8049,3.2979,4.2466,4.1026,4.4822,3.3487,3.5978,3.9591,24.719,13.795,1.034,9.865,24.566,7.288,15.855,47.688,94.375,111.37,68,65,94,50,34,47,48,59
0.76,0.678,0.098,0.182,1.048,0.241,0.219,40.875,33.25,37,21,14,15,10,11,16,18,14,52.335,44.75,5.622,11.106,69.385,4.962,8.148,469.63,452.49,513.02,237.89,136.12,123,97,114,108,140.39,136.72,0.00011461,0.00014664,0.0003126,0.00014194,0.00064478,0.0046416,0.0019602,160.97,197.86,155.62,56.484,19.646,14.335,11.788,12.572,8.3007,26.447,30.155,0.74772,0.6394,0.08221,0.1591,0.99153,0.09798,0.12442,13.551,14.452,13.858,7.5166,4.4961,3.8685,3.4871,3.6209,2.9674,5.1888,5.517,22.352,19.25,2.144,4.921,29.724,3.372,3.453,436.56,385,438.94,200,90,73,76,76,69,143,124
0.828,0.599,0.107,0.289,1.046,0.379,0.545,39,57.688,39.375,43,23,29,14,19,15,14,38,34.59,22.561,3.35,11.265,38.843,6.088,16.383,401.01,585.75,462.18,224.53,127.34,120.35,99.651,111.56,68.363,120.06,277.18,0.00055849,0.0015495,0.00059699,0.00024002,0.0039978,0.0099297,0.0082376,205.9,489.69,425.82,74.584,37.64,34.476,19.184,36.006,9.8707,25.577,91.513,0.80476,0.52611,0.081564,0.26242,0.90548,0.17246,0.39142,16.371,25.492,21.031,8.6436,6.1788,5.8756,4.3982,6.0249,3.2042,5.0717,9.5347,24.53,15.049,2.728,7.969,26.626,3.039,13.028,300.75,498.43,487.5,144,85,77,54,44,63,98,185
0.828,0.453,0.056,0.349,0.848,0.244,0.575,4.812,17.125,4,24,16,12,6,5,4,14,13,36.261,19.533,2.306,15.299,34.861,9.493,24.315,54.126,151.77,40.185,99.769,113.73,70.734,55,73,78,87,73,1.0615e-05,3.0065e-05,6.945e-06,3.0603e-07,0.00048882,0.0002314,0.00022424,3.2205,39.106,2.6726,21.649,30.072,12.843,3.5051,2.3228,1.7237,14.648,10.301,0.82412,0.44396,0.052474,0.3477,0.7926,0.21627,0.55281,2.1588,6.375,1.8563,4.6939,5.4851,3.6204,1.9538,1.707,1.552,3.9199,3.2873,24.768,13.241,1.543,10.428,23.678,6.45,16.716,46.689,143.31,43.5,73,110,62,39,39,30,95,61
0.807,0.544,0.08,0.391,0.921,0.373,0.661,91.812,48.625,45.125,42,20,22,23,34,7,12,19,32.006,19.267,1.7073,13.868,32.555,10.072,19.484,1183.3,237.03,317.69,164.28,97.122,122.62,109.8,117.67,63,64.055,123.63,1.0336e-05,0.0010906,0.0019132,0.0028163,0.0030962,0.0037388,0.0119,927.57,187.83,190.36,94.373,33.47,44.107,31.343,54.781,5.5998,11.24,41.812,0.80016,0.48278,0.060105,0.35064,0.81573,0.25894,0.49887,42.184,14.719,15.738,9.6617,5.7884,6.6595,5.6195,7.3804,2.4715,3.3885,6.45,23.974,13.953,1.947,11.208,24.399,6.835,16.129,619.12,300.88,285.19,92,116,75,65,82,32,53,64
0.76,0.519,0.15,0.569,0.947,0.49,0.638,51.375,41.125,55.125,39,34,25,23,72,14,11,14,29.01,19.607,4.517,18.55,34.838,12.45,18.864,904,482.78,898.07,182.35,158.2,180.81,127.6,245.51,69,100.16,131.03,0.00088358,0.0004544,0.00144,0.0032563,0.001871,0.0057491,0.0030142,580.01,576.31,870.93,89.68,79.269,60.669,46.275,202.2,13.753,13.699,26.036,0.72584,0.49063,0.11898,0.46716,0.872,0.32013,0.47471,32.807,23.705,33.823,9.4555,8.9208,7.815,6.805,14.134,3.7827,3.8055,5.1196,21.433,14.62,3.974,14.38,26.133,9.455,14.52,905.94,665.5,1078.1,157,194,145,171,411,116,98,133
0.769,0.492,0.149,0.459,1.004,0.407,0.573,53.125,49.312,29.312,21,13,13,21,26,8,10,7,39.378,23.244,7.58,23.572,43.974,9.908,26.762,314.56,182.7,157.02,107.94,86,93,98,91,92,95,81,1.2985e-05,8.3961e-05,5.0299e-05,9.7472e-05,0.0016258,0.0038661,0.00045207,173.61,130.72,69.154,27.189,16.145,10.231,14.074,19.042,2.5885,8.5458,6.038,0.75728,0.44709,0.14594,0.45341,0.8466,0.20024,0.51508,14.141,11.661,8.2368,5.2459,4.0833,3.3065,3.8506,4.43,1.8292,3.0493,2.5664,22.673,13.316,4.455,13.753,24.883,5.226,15.371,24.872,36.25,31.313,82,92,56,29,35,36,79,59
0.753,0.443,0.146,0.493,0.855,0.228,0.593,5.5,23.438,7.875,21,12,8,9,14,8,12,14,46.484,26.459,8.356,30.207,49.198,12.881,34.264,44.378,151.42,66.686,192.55,109,110,107,121,94,123,121,2.8831e-06,3.7465e-05,2.1194e-05,3.1414e-05,0.00029445,0.00015809,0.00040066,3.0787,32.538,5.2906,48.24,12.152,5.3715,8.4723,16.716,4.6514,9.4467,14.391,0.74974,0.4268,0.13485,0.48724,0.7937,0.20813,0.553,1.8819,6.1119,2.3316,6.9703,3.5723,2.4589,3.0141,4.1778,2.2668,3.2046,3.8918,22.485,12.698,3.939,14.75,23.61,6.406,16.8,36.066,57.752,34.436,145,76,47,65,67,34,47,79
0.735,0.435,0.15,0.504,0.824,0.246,0.564,2.625,11.688,7.562,8,12,8,5,6,4,11,10,33.031,19.529,6.673,22.529,36.401,9.371,23.903,43.995,54.083,53.813,73,72,68.305,75,77,61,77.737,71,1.5859e-07,1.6131e-06,3.7101e-06,3.4162e-06,5.2674e-05,0.00018705,0.00013283,1.2313,11.977,6.585,8.6492,8.5676,9.0534,3.0094,2.138,2.3577,10.889,8.6177,0.73402,0.43398,0.1483,0.50065,0.80894,0.20868,0.5313,1.4696,3.4226,2.5895,3.0306,3.0145,3.0698,1.9082,1.6779,1.6649,3.346,3.0199,22.024,13.031,4.465,14.998,24.262,6.207,15.872,32.624,35.562,27.498,66,67,81,50,35,41,83,82
0.751,0.618,0.166,0.491,0.945,0.37,0.708,99.188,73.812,44.062,23,18,23,24,39,7,6,10,33.206,21.283,6.021,20.462,37.784,9.727,20.801,1258.4,784.63,376.25,162.33,102.82,154.17,118.74,226.71,66,84,84,0.0001699,0.0037711,0.0015776,0.0018075,0.0026036,0.00646,0.020912,1284.9,556.84,273.11,47.818,22.783,43.738,31.183,72.792,4.9856,6.0101,10.462,0.73802,0.47684,0.13945,0.45665,0.84116,0.2303,0.48386,45.149,29.129,16.797,6.9013,4.7836,6.6445,5.5973,8.5153,2.3293,2.5971,3.339,22.35,13.073,4.804,14.365,24.913,4.982,16.265,225.81,215.25,229.88,68,64,99,49,44,29,52,57
0.68,0.666,0.192,0.292,1.064,0.209,0.177,18.625,24.188,30.688,45,24,27,13,20,24,27,92,28.321,27.752,7.623,11.558,41.861,4.409,0.68819,184.94,196.45,269.47,310.24,148.3,125.02,91.419,127.4,167.96,170.4,537.19,2.7731e-05,1.1649e-05,5.1524e-05,0.00010806,0.0012075,0.002645,0.0025206,76.59,112.35,142.99,206.43,49.895,46.842,19.065,44.089,60.111,85.909,679.33,0.67433,0.66077,0.18164,0.27538,0.99728,0.11663,0.050123,8.6515,10.711,11.855,14.323,7.1028,6.8941,4.346,6.6561,7.8009,9.2682,25.935,20.226,19.805,5.562,8.23,29.922,3.031,0.927,200.94,236.56,248.06,343,187,176,113,159,190,204,486
0.689,0.488,0.16,0.521,0.864,0.303,0.461,4.75,7.688,4.562,40,13,10,11,12,5,12,11,40.546,28.604,9.178,30.565,50.06,16.602,25.566,65.813,66.346,39.944,200.03,112.61,106,99,114,101,120.83,95,2.1058e-06,5.4646e-06,9.1128e-06,3.1181e-06,9.5633e-05,0.00013797,0.00011646,1.2693,7.6195,3.2986,70.887,22.613,10.588,7.6063,8.9219,3.15,14.368,10.774,0.68722,0.48482,0.15559,0.51805,0.84853,0.28163,0.43345,1.5786,2.8733,1.8521,8.4111,4.8002,3.3623,2.8715,3.1272,1.9637,3.8378,3.3661,20.653,14.486,4.588,15.572,25.358,8.489,13.168,25.626,70.374,41.438,189,148,102,51,53,42,91,69
0.712,0.446,0.158,0.53,0.83,0.279,0.551,5.062,8.688,6.25,18,18,13,7,6,5,10,11,33.371,20.778,7.07,24.76,38.014,11.492,24.2,69.601,109.25,100.75,113.61,117.67,104.31,68,73,74,77,77.348,1.8908e-06,6.7752e-06,5.6119e-05,7.0712e-06,0.00019233,0.00019956,0.00018344,4.8104,11.855,2.7671,33.265,43.081,19.487,3.9077,3.2011,3.3868,13.751,12.581,0.71002,0.44209,0.15061,0.52682,0.80892,0.24491,0.51507,2.1749,4.1239,2.7024,5.7829,6.551,4.4474,2.0926,1.9385,1.9894,3.7767,3.6201,21.279,13.301,4.663,15.754,24.42,7.118,15.286,41.811,95.501,52.81,102,181,90,40,33,33,69,65
0.732,0.549,0.154,0.546,0.947,0.403,0.652,66.875,63.375,35.75,28,33,52,34,97,17,15,27,40.308,24.393,7.922,29.002,44.76,13.153,29.662,756.75,671.44,202.05,174.63,170.22,192.35,199.39,409.87,95,104.83,119.36,4.1626e-05,0.0022805,0.00013854,0.0014148,0.0036002,0.0031933,0.0088111,422.5,414.99,97.966,50.036,59.451,86.637,93.864,333.93,17.175,15.508,37.806,0.71981,0.43815,0.14194,0.51923,0.80149,0.24146,0.53779,24.445,23.481,10.204,7.0799,7.7188,9.3092,9.6769,18.236,4.212,3.9967,6.1521,21.576,12.192,4.399,16.321,23.069,6.692,17.392,18.127,51.251,18.373,73,111,74,33,36,48,76,66
0.708,0.646,0.156,0.512,0.995,0.462,0.537,57.875,58.938,33.438,55,21,20,14,31,18,19,67,35.729,31.593,6.273,21.898,48.29,16.435,11.27,1074,1054.8,454.67,361.4,177.68,97.847,106.33,198.39,108.2,141.88,330.84,0.000347,0.002717,0.00095589,0.0015329,0.0036352,0.0090909,0.016824,428.47,895.37,274.6,199.26,43.957,20.147,22.414,61.459,16.669,34.87,239.96,0.67438,0.59833,0.12226,0.41499,0.91309,0.32416,0.24844,28.827,32.967,16.626,14.101,6.6635,4.5179,4.7587,7.821,4.1536,5.9334,15.443,20.36,17.176,4.246,12.924,27.14,7.831,7.978,940.88,1141,505.75,302,146,113,134,207,82,83,136
0.709,0.442,0.177,0.548,0.851,0.249,0.572,4.688,13.25,4.062,32,23,13,8,13,5,10,13,111.36,68.505,26.902,86.386,128.9,35.642,83.235,161.95,148.99,106.43,317.82,275,280,244,255,269,249,285,2.9334e-05,7.8382e-05,3.369e-05,4.8095e-06,0.0002704,8.3568e-05,0.00047676,1.0585,10.886,2.0387,64.434,31.461,13.225,3.8019,4.3517,2.0642,9.2761,10.482,0.70039,0.43094,0.16929,0.54331,0.81083,0.22435,0.52394,1.4454,3.3899,1.5729,8.0528,5.6625,3.7295,2.0834,2.2224,1.6512,3.1338,3.3467,21.207,12.581,4.846,16.39,23.849,6.706,16.471,29.624,45.561,53.501,150,113,105,41,35,40,56,74
0.708,0.539,0.17,0.54,0.928,0.403,0.554,17.188,29.625,18.562,25,37,44,21,31,11,24,20,40.062,29.151,9.036,30.683,50.35,18.023,24.325,270,642.13,261.84,280.08,349.37,406.18,138.09,160.25,123,172.6,255.46,0.00011626,0.00071453,5.0959e-05,0.0001856,0.001636,0.0013343,0.0037659,27.023,56.793,77.482,96.547,172.94,166.13,38.126,47.599,10.705,38.591,57.399,0.6791,0.4948,0.15332,0.52023,0.85433,0.30761,0.41675,6.8926,13.202,8.7298,9.8546,13.14,12.858,6.2084,6.8988,3.4085,6.3156,7.6472,20.629,14.169,4.466,15.924,24.936,8.916,13.832,195.81,380.38,243.37,287,344,319,135,80,91,142,212
0.698,0.447,0.194,0.535,0.874,0.23,0.518,4.125,7.75,4.688,9,18,10,4,3,3,9,7,39.705,25.209,10.716,30.366,47.752,11.505,27.95,74,87.513,45.874,92.94,117.09,92,88,86,93,101,87,2.0695e-06,3.0545e-06,1.1857e-05,9.4737e-07,0.00013519,9.9028e-05,0.00014627,2.9775,10.371,3.1442,13.959,18.118,6.7545,1.6784,1.2079,1.3308,5.0474,5.1355,0.69658,0.44227,0.18803,0.53274,0.83783,0.20208,0.4905,2.1473,3.273,1.8564,3.7609,4.2923,2.7028,1.4901,1.3148,1.3931,2.3953,2.3739,20.917,13.237,5.607,15.99,25.097,6.077,14.81,41.499,67.499,56.187,90,91,71,25,28,34,64,51
0.721,0.567,0.164,0.54,0.945,0.441,0.613,68.438,79.438,43.438,23,12,15,11,32,9,9,12,34.878,21.95,7.428,25.302,40.187,12.679,25.28,668.07,768,334.81,131.01,89,93,79,123.81,73,76,76,8.3291e-05,0.0018637,3.5497e-05,0.0009747,0.002067,0.0040661,0.006258,621.45,683.25,132.04,22.922,9.4723,10.977,7.736,32.921,5.8965,7.9839,8.4631,0.71185,0.44999,0.15171,0.51729,0.82138,0.26634,0.52183,28.115,30.248,13.268,4.8205,3.1963,3.4327,2.8844,5.7616,2.5302,2.9181,2.9983,21.432,12.784,4.527,16.017,23.84,7.024,16.414,66.936,85.062,131.56,38,43,50,41,46,34,54,51
